Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of ubiquitin-dependent protein catabolic process (GO:2000058),4/42,0.9541101935194692,0.9943368480858954,0,0,0.4892026330682393,0.0229808354169087,PYHIN1;GLMN;LAPTM5;PML
GO_Biological_Process_2021,epithelial tube morphogenesis (GO:0060562),3/34,0.9544528251730996,0.9943368480858954,0,0,0.4498152119359401,0.0209690630109171,PAK1;COL4A1;CCM2
GO_Biological_Process_2021,organic cyclic compound biosynthetic process (GO:1901362),3/34,0.9544528251730996,0.9943368480858954,0,0,0.4498152119359401,0.0209690630109171,GCH1;ALOX5;CYP19A1
GO_Biological_Process_2021,secondary alcohol biosynthetic process (GO:1902653),3/34,0.9544528251730996,0.9943368480858954,0,0,0.4498152119359401,0.0209690630109171,IDI2;HSD17B7;LBR
GO_Biological_Process_2021,tRNA methylation (GO:0030488),3/34,0.9544528251730996,0.9943368480858954,0,0,0.4498152119359401,0.0209690630109171,METTL1;TRMT13;TRMT1L
GO_Biological_Process_2021,neuron differentiation (GO:0030182),23/174,0.9550031934726102,0.9943368480858954,0,0,0.7068156340376626,0.0325422120330087,MAP2K1;XBP1;TENM2;FZD2;TENM3;DTNB;FZD5;WNT5A;SOX11;ACSL3;EPOP;HS6ST1;RUNX3;RUNX2;RUNX1;MANF;VEGFA;TDP2;CASP3;DDIT4;PPT1;LHX4;CDK5R1
GO_Biological_Process_2021,chloride transmembrane transport (GO:1902476),5/50,0.9555035122816298,0.9943368480858954,0,0,0.5163065698021826,0.0235006432453304,GABRR2;SLC4A8;SLC1A3;APOL1;SLC12A8
GO_Biological_Process_2021,glycosphingolipid biosynthetic process (GO:0006688),1/16,0.9556701049041308,0.9943368480858954,0,0,0.3099990575817548,0.0140561335196203,ST8SIA4
GO_Biological_Process_2021,male meiosis I (GO:0007141),1/16,0.9556701049041308,0.9943368480858954,0,0,0.3099990575817548,0.0140561335196203,TDRD9
GO_Biological_Process_2021,neuron projection organization (GO:0106027),1/16,0.9556701049041308,0.9943368480858954,0,0,0.3099990575817548,0.0140561335196203,PRNP
GO_Biological_Process_2021,odontogenesis of dentin-containing tooth (GO:0042475),1/16,0.9556701049041308,0.9943368480858954,0,0,0.3099990575817548,0.0140561335196203,ANKRD11
GO_Biological_Process_2021,oligodendrocyte development (GO:0014003),1/16,0.9556701049041308,0.9943368480858954,0,0,0.3099990575817548,0.0140561335196203,B4GALT5
GO_Biological_Process_2021,positive regulation of vasoconstriction (GO:0045907),1/16,0.9556701049041308,0.9943368480858954,0,0,0.3099990575817548,0.0140561335196203,OXTR
GO_Biological_Process_2021,regulation of Rac protein signal transduction (GO:0035020),1/16,0.9556701049041308,0.9943368480858954,0,0,0.3099990575817548,0.0140561335196203,ARHGAP24
GO_Biological_Process_2021,serine family amino acid metabolic process (GO:0009069),1/16,0.9556701049041308,0.9943368480858954,0,0,0.3099990575817548,0.0140561335196203,SEPHS2
GO_Biological_Process_2021,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",7/65,0.9557866030902074,0.9943368480858954,0,0,0.5606890692291917,0.0253547013790923,CCR1;PTGIR;CALCRL;CNR2;HRH2;HTR2B;CCL2
GO_Biological_Process_2021,"DNA-templated transcription, initiation (GO:0006352)",22/168,0.9567654655487614,0.9951622184313892,0,0,0.6992535103713747,0.0309049005005868,TEAD4;TBP;MAML2;CCNH;VDR;TAF13;SMARCA5;RSF1;GTF2H1;GTF2E1;GTF2H4;HDAC7;TAF1D;TAF1B;TFAM;RARB;E2F3;CCN2;NRBF2;POLR2H;MNAT1;PPARD
GO_Biological_Process_2021,endothelial cell development (GO:0001885),2/26,0.9583536227508248,0.9956559229392284,0,0,0.3873963046757164,0.0164792356546231,RAPGEF2;ICAM1
GO_Biological_Process_2021,histone methylation (GO:0016571),2/26,0.9583536227508248,0.9956559229392284,0,0,0.3873963046757164,0.0164792356546231,SUV39H2;NSD1
GO_Biological_Process_2021,maturation of LSU-rRNA (GO:0000470),2/26,0.9583536227508248,0.9956559229392284,0,0,0.3873963046757164,0.0164792356546231,NIFK;RPF2
GO_Biological_Process_2021,regulation of potassium ion transmembrane transporter activity (GO:1901016),2/26,0.9583536227508248,0.9956559229392284,0,0,0.3873963046757164,0.0164792356546231,ITGB1;NEDD4
GO_Biological_Process_2021,retinoic acid metabolic process (GO:0042573),2/26,0.9583536227508248,0.9956559229392284,0,0,0.3873963046757164,0.0164792356546231,ALDH1A3;CYP2S1
GO_Biological_Process_2021,snRNA processing (GO:0016180),2/26,0.9583536227508248,0.9956559229392284,0,0,0.3873963046757164,0.0164792356546231,TOE1;INTS2
GO_Biological_Process_2021,signal release from synapse (GO:0099643),4/43,0.959770270249608,0.9966009184481778,0,0,0.47662995370975,0.019571057424874,HSPA8;DNAJC5;STXBP2;LIN7A
GO_Biological_Process_2021,spermatid development (GO:0007286),4/43,0.959770270249608,0.9966009184481778,0,0,0.47662995370975,0.019571057424874,ZMYND15;CIB1;IQCG;NECTIN2
GO_Biological_Process_2021,muscle contraction (GO:0006936),16/129,0.9599963461232648,0.9966009184481778,0,0,0.6572693511832074,0.0268335475041672,ARHGEF11;MYBPC3;OXTR;TPM4;ROCK1;TPM3;ITGA1;DYSF;NEB;LTB4R;MYL12B;TTN;EDNRA;BDKRB2;CALM1;VCL
GO_Biological_Process_2021,cholesterol biosynthetic process (GO:0006695),3/35,0.9605635320215334,0.9966009184481778,0,0,0.4357319660537482,0.0175317428537497,IDI2;HSD17B7;LBR
GO_Biological_Process_2021,"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",3/35,0.9605635320215334,0.9966009184481778,0,0,0.4357319660537482,0.0175317428537497,CNOT6;PATL1;DCP2
GO_Biological_Process_2021,positive regulation of lipid biosynthetic process (GO:0046889),3/35,0.9605635320215334,0.9966009184481778,0,0,0.4357319660537482,0.0175317428537497,LPGAT1;APOC2;LDLR
GO_Biological_Process_2021,regulation of muscle cell differentiation (GO:0051147),3/35,0.9605635320215334,0.9966009184481778,0,0,0.4357319660537482,0.0175317428537497,SPAG9;ZBED6;MAPK12
GO_Biological_Process_2021,selective autophagy (GO:0061912),6/59,0.9623739324769552,0.9973084156452664,0,0,0.5259407252291716,0.0201709842205508,IFT88;ARL13B;STING1;UBE2V1;PCNT;ATG5
GO_Biological_Process_2021,acyl-CoA biosynthetic process (GO:0071616),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,PPT1
GO_Biological_Process_2021,adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,RAPGEF2
GO_Biological_Process_2021,amyloid-beta metabolic process (GO:0050435),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,MME
GO_Biological_Process_2021,detection of visible light (GO:0009584),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,CNGB1
GO_Biological_Process_2021,maturation of 5.8S rRNA (GO:0000460),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,MPHOSPH6
GO_Biological_Process_2021,"mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)",1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,COX15
GO_Biological_Process_2021,pharyngeal system development (GO:0060037),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,SIX4
GO_Biological_Process_2021,protein heterooligomerization (GO:0051291),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,TMEM120B
GO_Biological_Process_2021,regulation of steroid biosynthetic process (GO:0050810),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,EGR1
GO_Biological_Process_2021,snRNA metabolic process (GO:0016073),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,INTS2
GO_Biological_Process_2021,sulfation (GO:0051923),1/17,0.9635179896754054,0.9973084156452664,0,0,0.2906064461407973,0.0108001328745779,SULT1B1
GO_Biological_Process_2021,bile acid biosynthetic process (GO:0006699),2/27,0.9646100145201032,0.9973084156452664,0,0,0.3718778280542986,0.0133992748157413,CH25H;OSBP
GO_Biological_Process_2021,modulation of excitatory postsynaptic potential (GO:0098815),2/27,0.9646100145201032,0.9973084156452664,0,0,0.3718778280542986,0.0133992748157413,NLGN2;LRRK2
GO_Biological_Process_2021,monocarboxylic acid catabolic process (GO:0072329),2/27,0.9646100145201032,0.9973084156452664,0,0,0.3718778280542986,0.0133992748157413,LPIN2;PPARD
GO_Biological_Process_2021,monovalent inorganic cation homeostasis (GO:0055067),2/27,0.9646100145201032,0.9973084156452664,0,0,0.3718778280542986,0.0133992748157413,SLC26A4;SLC12A8
GO_Biological_Process_2021,positive regulation of muscle cell differentiation (GO:0051149),2/27,0.9646100145201032,0.9973084156452664,0,0,0.3718778280542986,0.0133992748157413,SPAG9;MAPK12
GO_Biological_Process_2021,hexose biosynthetic process (GO:0019319),4/44,0.964777386243976,0.9973084156452664,0,0,0.464685908319185,0.0166626571542817,TPI1;GOT1;CHST15;ENO1
GO_Biological_Process_2021,neurotransmitter secretion (GO:0007269),4/44,0.964777386243976,0.9973084156452664,0,0,0.464685908319185,0.0166626571542817,HSPA8;DNAJC5;STXBP2;LIN7A
GO_Biological_Process_2021,ameboidal-type cell migration (GO:0001667),5/52,0.9652317712578248,0.9974420778517856,0,0,0.494275855008401,0.0174909540210608,SEMA6B;ITGA4;SEMA4B;HTR2B;PKN2
GO_Biological_Process_2021,regulation of cation channel activity (GO:2001257),10/89,0.96527852156691,0.9974420778517856,0,0,0.5878110737966072,0.0207724180033068,ITGB1;FKBP1A;SELENON;CAMK2D;NLGN2;HOMER1;CALM1;MMP9;CTSS;FGF11
GO_Biological_Process_2021,mitochondrion disassembly (GO:0061726),3/36,0.9658970451538982,0.9976968901137204,0,0,0.4225022502250225,0.0146599953161471,BNIP3;WIPI1;ATG5
GO_Biological_Process_2021,regulation of androgen receptor signaling pathway (GO:0060765),3/36,0.9658970451538982,0.9976968901137204,0,0,0.4225022502250225,0.0146599953161471,SAFB2;EP300;ZBTB7A
GO_Biological_Process_2021,sodium ion transport (GO:0006814),10/90,0.9685500635763084,0.998748464971172,0,0,0.5804280045351474,0.0185476381786082,SLC5A6;SLC4A8;SLC6A6;SCN11A;SLC38A7;SLC6A11;SLC5A10;SGK1;SCN1B;SLC9B2
GO_Biological_Process_2021,protein deacetylation (GO:0006476),4/45,0.9691992830869778,0.998748464971172,0,0,0.4533244992891355,0.0141822704401765,RBM14;MIER1;RCOR1;HDAC7
GO_Biological_Process_2021,long-chain fatty acid metabolic process (GO:0001676),9/83,0.9692228807049148,0.998748464971172,0,0,0.5647875134981964,0.0176556431351802,GPX1;ELOVL2;ALOX5;CYP1B1;ACSL5;ALOX12B;ACSL3;LTA4H;PTGS2
GO_Biological_Process_2021,negative regulation of axonogenesis (GO:0050771),2/28,0.9699568036078332,0.998748464971172,0,0,0.3575530804037591,0.0109067065009519,ARHGDIA;THY1
GO_Biological_Process_2021,regulation of muscle contraction (GO:0006937),2/28,0.9699568036078332,0.998748464971172,0,0,0.3575530804037591,0.0109067065009519,MYBPC3;ENO1
GO_Biological_Process_2021,ventricular septum morphogenesis (GO:0060412),2/28,0.9699568036078332,0.998748464971172,0,0,0.3575530804037591,0.0109067065009519,SOX11;SMAD7
GO_Biological_Process_2021,embryonic digit morphogenesis (GO:0042733),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,TBX2
GO_Biological_Process_2021,intermediate filament organization (GO:0045109),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,TCHH
GO_Biological_Process_2021,mitochondrial fusion (GO:0008053),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,BAX
GO_Biological_Process_2021,positive regulation of excitatory postsynaptic potential (GO:2000463),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,NLGN2
GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033141),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,IFNG
GO_Biological_Process_2021,prostanoid metabolic process (GO:0006692),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,CYP2S1
GO_Biological_Process_2021,regulation of cartilage development (GO:0061035),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,PTHLH
GO_Biological_Process_2021,regulation of cellular protein catabolic process (GO:1903362),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,VGLL4
GO_Biological_Process_2021,regulation of presynapse assembly (GO:1905606),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,GPC6
GO_Biological_Process_2021,regulation of presynapse organization (GO:0099174),1/18,0.9699767848640948,0.998748464971172,0,0,0.2734953183987759,0.008336996326489,GPC6
GO_Biological_Process_2021,transcription initiation from RNA polymerase II promoter (GO:0006367),17/140,0.9716610175388426,0.998748464971172,0,0,0.6413620483833353,0.0184380575032135,TEAD4;TBP;MAML2;CCNH;VDR;TAF13;GTF2H1;GTF2E1;GTF2H4;HDAC7;RARB;E2F3;CCN2;NRBF2;POLR2H;MNAT1;PPARD
GO_Biological_Process_2021,regulation of potassium ion transmembrane transport (GO:1901379),5/54,0.9729638416402286,0.998748464971172,0,0,0.474043565912071,0.0129927563371435,NEDD4;KCNJ15;KCNAB2;KCNAB3;KCNJ2
GO_Biological_Process_2021,unsaturated fatty acid metabolic process (GO:0033559),5/54,0.9729638416402286,0.998748464971172,0,0,0.474043565912071,0.0129927563371435,GPX1;ELOVL2;ALOX5;CYP1B1;ALOX12B
GO_Biological_Process_2021,alpha-amino acid metabolic process (GO:1901605),4/46,0.9730979779660176,0.998748464971172,0,0,0.4425041097367073,0.0120673105754429,GOT1;KMO;GLUL;GLS
GO_Biological_Process_2021,cholesterol metabolic process (GO:0008203),8/77,0.9732972290189889,0.998748464971172,0,0,0.5384242722831218,0.0145728656582213,CH25H;IDI2;HSD17B7;LBR;SCARF1;ABCG1;PPARD;APOL2
GO_Biological_Process_2021,inorganic cation import across plasma membrane (GO:0098659),8/77,0.9732972290189889,0.998748464971172,0,0,0.5384242722831218,0.0145728656582213,TRPM2;KCNJ13;KCNJ15;TRPV2;SLC39A8;ATP12A;SLC12A8;KCNJ2
GO_Biological_Process_2021,mitochondrion organization (GO:0007005),22/175,0.9741658529924856,0.998748464971172,0,0,0.6669752466781176,0.017457216387517,ALAS1;MTFP1;NOS3;LRRK2;VPS13C;BNIP3;MX2;MX1;OMA1;PPRC1;HK2;IFIT2;PISD;HSPD1;TYMP;TIMM17A;RAB29;TFAM;BAX;DNM1L;BID;RAB5IF
GO_Biological_Process_2021,glial cell differentiation (GO:0010001),2/29,0.974519917251111,0.998748464971172,0,0,0.3442894251717781,0.0088862208602482,STAT3;SOX11
GO_Biological_Process_2021,protein targeting to peroxisome (GO:0006625),2/29,0.974519917251111,0.998748464971172,0,0,0.3442894251717781,0.0088862208602482,ZFAND6;RAB8B
GO_Biological_Process_2021,positive regulation of insulin secretion (GO:0032024),3/38,0.974587229559751,0.998748464971172,0,0,0.3983107698524954,0.0102530178699042,NLGN2;STX4;DOC2B
GO_Biological_Process_2021,positive regulation of potassium ion transport (GO:0043268),3/38,0.974587229559751,0.998748464971172,0,0,0.3983107698524954,0.0102530178699042,KIF5B;KCNJ15;KCNJ2
GO_Biological_Process_2021,sterol metabolic process (GO:0016125),7/70,0.9747207226970168,0.998748464971172,0,0,0.5160326001447497,0.0132126469373886,CH25H;CYP1B1;LBR;CYP19A1;ABCG1;PPARD;APOL2
GO_Biological_Process_2021,rRNA metabolic process (GO:0016072),20/162,0.9750993923898652,0.998748464971172,0,0,0.6533802016190378,0.0164755517059621,NOP56;NOP14;HELQ;NIFK;NVL;HEATR1;DDX10;WDR75;DDX52;WDR46;BYSL;ERN2;SLFN13;XRN1;PDCD11;SLFN14;BMS1;XRN2;LYAR;MPHOSPH6
GO_Biological_Process_2021,aspartate family amino acid metabolic process (GO:0009066),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,GOT1
GO_Biological_Process_2021,ATP synthesis coupled proton transport (GO:0015986),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,VPS9D1
GO_Biological_Process_2021,branching involved in ureteric bud morphogenesis (GO:0001658),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,HOXD11
GO_Biological_Process_2021,cardiac atrium morphogenesis (GO:0003209),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,SHOX2
GO_Biological_Process_2021,ethanol metabolic process (GO:0006067),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,SULT1B1
GO_Biological_Process_2021,fatty acid transmembrane transport (GO:1902001),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,CPT1B
GO_Biological_Process_2021,heart trabecula morphogenesis (GO:0061384),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,FKBP1A
GO_Biological_Process_2021,histone H4-K16 acetylation (GO:0043984),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,PHF20
GO_Biological_Process_2021,negative regulation of striated muscle cell differentiation (GO:0051154),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,XBP1
GO_Biological_Process_2021,positive regulation of G protein-coupled receptor signaling pathway (GO:0045745),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,KLK6
GO_Biological_Process_2021,postsynaptic membrane organization (GO:0001941),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,NLGN2
GO_Biological_Process_2021,purine ribonucleoside bisphosphate metabolic process (GO:0034035),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,SULT1B1
GO_Biological_Process_2021,regulation of insulin-like growth factor receptor signaling pathway (GO:0043567),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,CDH3
GO_Biological_Process_2021,response to fatty acid (GO:0070542),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,FFAR2
GO_Biological_Process_2021,"synaptic transmission, cholinergic (GO:0007271)",1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,CHRNA10
GO_Biological_Process_2021,ureteric bud morphogenesis (GO:0060675),1/19,0.975292303445288,0.998748464971172,0,0,0.2582854270725347,0.0064617988934916,HOXD11
GO_Biological_Process_2021,protein targeting to mitochondrion (GO:0006626),5/55,0.9761997284888396,0.9994869357524094,0,0,0.4645343900367959,0.011189738604716,GRPEL1;HSPA4;TIMM17A;TOMM40L;HSPD1
GO_Biological_Process_2021,visual perception (GO:0007601),10/93,0.9767626862064605,0.9998725074408816,0,0,0.5593462284512198,0.0131511007047849,CRYBG3;OPA3;COL11A1;RGS16;EYA3;PITPNA;UNC119;KIFC3;BEST1;CNGB1
GO_Biological_Process_2021,fatty acid biosynthetic process (GO:0006633),7/71,0.9774680005005264,0.9999961600127146,0,0,0.5079386151231946,0.0115757807050191,XBP1;ABHD3;ELOVL2;ALOX5;LIPG;LTA4H;PTGS2
GO_Biological_Process_2021,gland development (GO:0048732),7/71,0.9774680005005264,0.9999961600127146,0,0,0.5079386151231946,0.0115757807050191,XBP1;RIPK3;TGFB3;SRP54;ZBTB1;NF1;ARID5B
GO_Biological_Process_2021,odontogenesis (GO:0042476),3/39,0.9780990055008364,0.9999961600127146,0,0,0.3872230080150872,0.0085748139966912,TGFB3;ANKRD11;ZNF22
GO_Biological_Process_2021,cardiac muscle cell action potential (GO:0086001),2/30,0.9784092083318672,0.9999961600127146,0,0,0.3319731738849386,0.0072460724249335,KCNJ2;SCN1B
GO_Biological_Process_2021,sensory organ development (GO:0007423),5/56,0.979071254866529,0.9999961600127146,0,0,0.4553981230193747,0.009632060024303,SMCHD1;SIX4;SCO2;SH3PXD2B;SMG9
GO_Biological_Process_2021,adrenergic receptor signaling pathway (GO:0071875),1/20,0.9796668692036586,0.9999961600127146,0,0,0.2446765769385295,0.0050263161690615,RAPGEF2
